sentence_id,lang,similarity
7670,Nepali,0.9346
7671,Nepali,0.9164
7672,Nepali,0.906
7673,Nepali,0.9393
7674,Nepali,0.8396
7675,Nepali,0.9415
7676,Nepali,0.9251
7677,Nepali,0.8789
7678,Nepali,0.8631
7679,Nepali,0.9093
7680,Nepali,0.9297
7681,Nepali,0.8315
7682,Nepali,0.9056
7683,Nepali,0.9377
7684,Nepali,0.8211
7685,Nepali,0.8536
7686,Nepali,0.8086
7687,Nepali,0.895
7688,Nepali,0.9254
7689,Nepali,0.961
7690,Nepali,0.9135
7691,Nepali,0.8496
7692,Nepali,0.9352
7693,Nepali,0.8859
7694,Nepali,0.8809
7695,Nepali,0.8989
7696,Nepali,0.9636
7697,Nepali,0.8534
7698,Nepali,0.9048
7699,Nepali,0.9251
7700,Nepali,0.8915
7701,Nepali,0.9523
7702,Nepali,0.9298
7703,Nepali,0.9404
7704,Nepali,0.8985
7705,Nepali,0.956
7706,Nepali,0.935
7707,Nepali,0.9011
7708,Nepali,0.8996
7709,Nepali,0.8927
7710,Nepali,0.9271
7711,Nepali,0.9471
7712,Nepali,0.8544
7713,Nepali,0.9194
7714,Nepali,0.9626
7715,Nepali,0.9207
7716,Nepali,0.9144
7717,Nepali,0.9109
7718,Nepali,0.9
7719,Nepali,0.8623
7720,Nepali,0.8982
7721,Nepali,0.8306
7722,Nepali,0.9377
7723,Nepali,0.9371
7724,Nepali,0.9279
7725,Nepali,0.8536
7726,Nepali,0.9234
7727,Nepali,0.9383
7728,Nepali,0.8732
7729,Nepali,0.9418
7730,Nepali,0.9297
7731,Nepali,0.8547
7732,Nepali,0.8621
7733,Nepali,0.9558
7734,Nepali,0.9102
7735,Nepali,0.9031
7736,Nepali,0.8957
7737,Nepali,0.8552
7738,Nepali,0.9173
7739,Nepali,0.9555
7740,Nepali,0.8249
7741,Nepali,0.9269
7742,Nepali,0.8976
7743,Nepali,0.914
7744,Nepali,0.9302
7745,Nepali,0.9644
7746,Nepali,0.8535
7747,Nepali,0.8712
7748,Nepali,0.925
7749,Nepali,0.8913
7750,Nepali,0.8732
7751,Nepali,0.8922
7752,Nepali,0.9621
7753,Nepali,0.8933
7754,Nepali,0.9114
7755,Nepali,0.9018
7756,Nepali,0.8077
7757,Nepali,0.9287
7758,Nepali,0.8596
7759,Nepali,0.9006
7760,Nepali,0.9127
7761,Nepali,0.8734
7762,Nepali,0.9262
7763,Nepali,0.9421
7764,Nepali,0.9731
7765,Nepali,0.8875
7766,Nepali,0.8225
7767,Nepali,0.8754
7768,Nepali,0.8158
7769,Nepali,0.8957
7770,Nepali,0.9266
7771,Nepali,0.9622
7772,Nepali,1.0
7773,Nepali,0.9291
7774,Nepali,0.8821
7775,Nepali,0.9606
7776,Nepali,0.9351
7777,Nepali,0.8947
7778,Nepali,0.8006
7779,Nepali,0.8063
7780,Nepali,0.8661
7781,Nepali,0.9751
7782,Nepali,0.9008
7783,Nepali,0.8429
7784,Nepali,0.8273
7785,Nepali,0.9087
7786,Nepali,0.903
7787,Nepali,0.8801
7788,Nepali,0.888
7789,Nepali,0.859
7790,Nepali,0.9371
7791,Nepali,0.9297
7792,Nepali,0.9194
7793,Nepali,0.843
7794,Nepali,0.8792
7795,Nepali,0.8661
7796,Nepali,0.8632
7797,Nepali,0.8505
7798,Nepali,0.8801
7799,Nepali,0.9185
7800,Nepali,0.8469
7801,Nepali,0.8601
7802,Nepali,0.9441
7803,Nepali,0.9137
7804,Nepali,0.9466
7805,Nepali,0.8489
7806,Nepali,0.921
7807,Nepali,0.8791
7808,Nepali,0.9259
7809,Nepali,0.897
7810,Nepali,0.9278
7811,Nepali,0.8663
7812,Nepali,0.9305
7813,Nepali,0.8856
7814,Nepali,0.8476
7815,Nepali,0.895
7816,Nepali,0.9489
7817,Nepali,0.9344
7818,Nepali,0.9385
7819,Nepali,0.9268
7820,Nepali,0.848
7821,Nepali,0.906
7822,Nepali,0.8616
7823,Nepali,0.8768
7824,Nepali,0.8834
7825,Nepali,0.9428
7826,Nepali,0.8216
7827,Nepali,0.9681
7828,Nepali,0.9057
7829,Nepali,0.8444
7830,Nepali,0.898
7831,Nepali,0.8347
7832,Nepali,0.8965
7833,Nepali,0.8108
7834,Nepali,1.0
7835,Nepali,0.8687
7836,Nepali,0.892
7837,Nepali,0.8352
7838,Nepali,0.8396
7839,Nepali,0.8284
7840,Nepali,0.868
7841,Nepali,0.9132
7842,Nepali,0.869
7843,Nepali,0.9065
7844,Nepali,0.8321
7845,Nepali,0.9075
7846,Nepali,0.8764
7847,Nepali,0.935
7848,Nepali,0.8338
7849,Nepali,0.8945
7850,Nepali,0.8825
7851,Nepali,0.9419
7852,Nepali,0.9657
7853,Nepali,0.8156
7854,Nepali,0.9502
7855,Nepali,0.9208
7856,Nepali,0.9091
7857,Nepali,0.8969
7858,Nepali,0.9132
7859,Nepali,0.8627
7860,Nepali,0.9199
7861,Nepali,0.8959
7862,Nepali,0.8665
7863,Nepali,0.9714
7864,Nepali,0.933
7865,Nepali,0.9173
7866,Nepali,0.9164
7867,Nepali,0.8752
7868,Nepali,0.917
7869,Nepali,0.9026
7870,Nepali,0.9026
7871,Nepali,0.8894
7872,Nepali,0.9113
7873,Nepali,0.9214
7874,Nepali,0.9384
7875,Nepali,0.8644
7876,Nepali,0.8905
7877,Nepali,0.908
7878,Nepali,0.9189
7879,Nepali,0.9133
7880,Nepali,0.8571
7881,Nepali,0.9348
7882,Nepali,0.9137
7883,Nepali,0.9126
7884,Nepali,0.9493
7885,Nepali,0.9041
7886,Nepali,0.9317
7887,Nepali,0.9551
7888,Nepali,0.9251
7889,Nepali,0.9003
7890,Nepali,0.9322
7891,Nepali,0.957
7892,Nepali,0.9055
7893,Nepali,0.9353
7894,Nepali,0.8959
7895,Nepali,0.9598
7896,Nepali,0.8681
7897,Nepali,0.955
7898,Nepali,0.9136
7899,Nepali,0.9405
7900,Nepali,0.8935
7901,Nepali,0.9297
7902,Nepali,0.8863
7903,Nepali,0.9006
7904,Nepali,0.961
7905,Nepali,0.8925
7906,Nepali,0.9773
7907,Nepali,0.9416
7908,Nepali,0.9597
7909,Nepali,0.9578
7910,Nepali,0.8859
7911,Nepali,0.954
7912,Nepali,0.9413
7913,Nepali,0.8967
7914,Nepali,0.9287
7915,Nepali,0.9644
7916,Nepali,0.997
7917,Nepali,0.9031
7918,Nepali,0.9201
7919,Nepali,0.9254
7920,Nepali,0.8565
7921,Nepali,0.8245
7922,Nepali,0.9107
7923,Nepali,0.934
7924,Nepali,0.9
7925,Nepali,0.9014
7926,Nepali,0.9787
7927,Nepali,0.9173
7928,Nepali,0.938
7929,Nepali,0.9305
7930,Nepali,0.8875
7931,Nepali,0.9494
7932,Nepali,0.9514
7933,Nepali,0.9191
7934,Nepali,0.9725
7935,Nepali,0.9346
7936,Nepali,0.9467
7937,Nepali,0.8828
7938,Nepali,0.8722
7939,Nepali,0.8236
7940,Nepali,0.915
7941,Nepali,0.9107
7942,Nepali,0.9203
7943,Nepali,0.886
7944,Nepali,0.8906
7945,Nepali,0.8019
7946,Nepali,0.8867
7947,Nepali,0.9251
7948,Nepali,0.9125
7949,Nepali,0.9508
7950,Nepali,0.9143
7951,Nepali,0.916
7952,Nepali,0.8746
7953,Nepali,0.91
7954,Nepali,0.884
7955,Nepali,0.918
7956,Nepali,0.9703
7957,Nepali,0.8432
7958,Nepali,0.9237
7959,Nepali,0.9338
7960,Nepali,0.9764
7961,Nepali,0.9013
7962,Nepali,0.9367
7963,Nepali,0.9021
7964,Nepali,0.7706
7965,Nepali,0.8925
7966,Nepali,0.8287
7967,Nepali,0.8456
7968,Nepali,0.9219
7969,Nepali,0.9308
7970,Nepali,0.9168
7971,Nepali,0.946
7972,Nepali,0.9207
7973,Nepali,0.9535
7974,Nepali,0.9198
7975,Nepali,0.8688
7976,Nepali,0.964
7977,Nepali,0.9394
7978,Nepali,0.9187
7979,Nepali,0.9457
7980,Nepali,0.932
7981,Nepali,0.8697
7982,Nepali,0.941
7983,Nepali,0.8953
7984,Nepali,0.896
7985,Nepali,0.8455
7986,Nepali,0.9483
7987,Nepali,0.8409
7988,Nepali,0.8537
7989,Nepali,0.9061
7990,Nepali,0.8402
7991,Nepali,0.8223
7992,Nepali,0.9584
7993,Nepali,0.8965
7994,Nepali,0.8619
7995,Nepali,0.9235
7996,Nepali,0.9259
7997,Nepali,0.961
7998,Nepali,0.9591
7999,Nepali,0.8784
8000,Nepali,0.8121
8001,Sinhala,0.9306
8002,Sinhala,0.9413
8003,Sinhala,0.9134
8004,Sinhala,0.927
8005,Sinhala,0.9111
8006,Sinhala,0.9353
8007,Sinhala,0.8735
8008,Sinhala,0.8807
8009,Sinhala,0.9408
8010,Sinhala,0.9017
8011,Sinhala,0.9526
8012,Sinhala,0.9292
8013,Sinhala,0.8582
8014,Sinhala,0.8988
8015,Sinhala,0.9456
8016,Sinhala,0.8634
8017,Sinhala,0.9357
8018,Sinhala,0.8815
8019,Sinhala,0.8912
8020,Sinhala,0.9187
8021,Sinhala,0.8809
8022,Sinhala,0.9087
8023,Sinhala,0.9027
8024,Sinhala,0.9276
8025,Sinhala,0.9127
8026,Sinhala,0.9179
8027,Sinhala,0.8818
8028,Sinhala,0.9585
8029,Sinhala,0.941
8030,Sinhala,0.9316
8031,Sinhala,0.9468
8032,Sinhala,0.9452
8033,Sinhala,0.9029
8034,Sinhala,0.94
8035,Sinhala,0.9339
8036,Sinhala,0.9426
8037,Sinhala,0.9776
8038,Sinhala,0.9283
8039,Sinhala,0.8686
8040,Sinhala,0.9113
8041,Sinhala,0.894
8042,Sinhala,0.8612
8043,Sinhala,0.9438
8044,Sinhala,0.8083
8045,Sinhala,0.9251
8046,Sinhala,0.9311
8047,Sinhala,0.9086
8048,Sinhala,0.905
8049,Sinhala,0.8533
8050,Sinhala,0.9214
8051,Sinhala,0.898
8052,Sinhala,0.9279
8053,Sinhala,0.9343
8054,Sinhala,0.9343
8055,Sinhala,0.9271
8056,Sinhala,0.9593
8057,Sinhala,0.9096
8058,Sinhala,0.9027
8059,Sinhala,0.8961
8060,Sinhala,0.9452
8061,Sinhala,0.9529
8062,Sinhala,0.8775
8063,Sinhala,0.9339
8064,Sinhala,0.9387
8065,Sinhala,0.9471
8066,Sinhala,0.9366
8067,Sinhala,0.7704
8068,Sinhala,0.919
8069,Sinhala,0.7699
8070,Sinhala,0.9295
8071,Sinhala,0.9103
8072,Sinhala,0.9079
8073,Sinhala,0.9595
8074,Sinhala,0.9714
8075,Sinhala,0.9546
8076,Sinhala,0.9314
8077,Sinhala,0.9226
8078,Sinhala,0.8935
8079,Sinhala,0.945
8080,Sinhala,0.9186
8081,Sinhala,0.8985
8082,Sinhala,0.9321
8083,Sinhala,0.9214
8084,Sinhala,0.9509
8085,Sinhala,0.9173
8086,Sinhala,0.8611
8087,Sinhala,0.9362
8088,Sinhala,0.877
8089,Sinhala,0.9841
8090,Sinhala,0.9164
8091,Sinhala,0.889
8092,Sinhala,0.9246
8093,Sinhala,0.9719
8094,Sinhala,0.8919
8095,Sinhala,0.8929
8096,Sinhala,0.9097
8097,Sinhala,0.9394
8098,Sinhala,0.9059
8099,Sinhala,0.9535
8100,Sinhala,0.9541
8101,Sinhala,0.8175
8102,Sinhala,0.9385
8103,Sinhala,0.8741
8104,Sinhala,0.9428
8105,Sinhala,0.9037
8106,Sinhala,0.9497
8107,Sinhala,0.9031
8108,Sinhala,0.9365
8109,Sinhala,0.919
8110,Sinhala,0.9585
8111,Sinhala,0.9241
8112,Sinhala,0.909
8113,Sinhala,0.8941
8114,Sinhala,0.9539
8115,Sinhala,0.9057
8116,Sinhala,0.9061
8117,Sinhala,0.9581
8118,Sinhala,0.8945
8119,Sinhala,0.9132
8120,Sinhala,0.934
8121,Sinhala,0.8808
8122,Sinhala,0.9689
8123,Sinhala,0.9411
8124,Sinhala,0.9653
8125,Sinhala,0.9409
8126,Sinhala,0.9591
8127,Sinhala,0.9366
8128,Sinhala,0.9289
8129,Sinhala,0.9141
8130,Sinhala,0.9201
8131,Sinhala,0.8519
8132,Sinhala,0.9544
8133,Sinhala,0.9508
8134,Sinhala,0.915
8135,Sinhala,0.9289
8136,Sinhala,0.9691
8137,Sinhala,0.949
8138,Sinhala,0.958
8139,Sinhala,0.9558
8140,Sinhala,0.8928
8141,Sinhala,0.9701
8142,Sinhala,0.9196
8143,Sinhala,0.9379
8144,Sinhala,0.8602
8145,Sinhala,0.9336
8146,Sinhala,0.8862
8147,Sinhala,0.9198
8148,Sinhala,0.8746
8149,Sinhala,0.9532
8150,Sinhala,0.9428
8151,Sinhala,0.9681
8152,Sinhala,0.8989
8153,Sinhala,0.9212
8154,Sinhala,0.893
8155,Sinhala,0.8939
8156,Sinhala,0.8896
8157,Sinhala,0.9552
8158,Sinhala,0.9428
8159,Sinhala,0.97
8160,Sinhala,0.9376
8161,Sinhala,0.8698
8162,Sinhala,0.9523
8163,Sinhala,0.8739
8164,Sinhala,0.9164
8165,Sinhala,0.8385
8166,Sinhala,0.9757
8167,Sinhala,0.9637
8168,Sinhala,0.9171
8169,Sinhala,0.8555
8170,Sinhala,0.8572
8171,Sinhala,0.9334
8172,Sinhala,0.9161
8173,Sinhala,0.8895
8174,Sinhala,0.9231
8175,Sinhala,0.9325
8176,Sinhala,0.9283
8177,Sinhala,0.9427
8178,Sinhala,0.8948
8179,Sinhala,0.7889
8180,Sinhala,0.9293
8181,Sinhala,0.9603
8182,Sinhala,0.9206
8183,Sinhala,0.9048
8184,Sinhala,0.8793
8185,Sinhala,0.9238
8186,Sinhala,0.9162
8187,Sinhala,0.9445
8188,Sinhala,0.9349
8189,Sinhala,0.9362
8190,Sinhala,0.9212
8191,Sinhala,0.909
8192,Sinhala,0.9017
8193,Sinhala,0.9326
8194,Sinhala,0.9707
8195,Sinhala,0.8833
8196,Sinhala,0.9529
8197,Sinhala,0.8808
8198,Sinhala,0.9018
8199,Sinhala,0.8109
8200,Sinhala,0.922
8201,Sinhala,0.8763
8202,Sinhala,0.9503
8203,Sinhala,0.9305
8204,Sinhala,0.9691
8205,Sinhala,0.9649
8206,Sinhala,0.9226
8207,Sinhala,0.8553
8208,Sinhala,0.9194
8209,Sinhala,0.8395
8210,Sinhala,0.8366
8211,Sinhala,0.9456
8212,Sinhala,0.9097
8213,Sinhala,0.8863
8214,Sinhala,0.9105
8215,Sinhala,0.9518
8216,Sinhala,0.925
8217,Sinhala,0.964
8218,Sinhala,0.9169
8219,Sinhala,0.9334
8220,Sinhala,0.7936
8221,Sinhala,0.9594
8222,Sinhala,0.926
8223,Sinhala,0.8672
8224,Sinhala,0.9622
8225,Sinhala,0.9438
8226,Sinhala,0.9634
8227,Sinhala,0.9243
8228,Sinhala,0.8681
8229,Sinhala,0.9715
8230,Sinhala,0.9157
8231,Sinhala,0.9519
8232,Sinhala,0.9133
8233,Sinhala,0.9225
8234,Sinhala,0.8759
8235,Sinhala,0.9168
8236,Sinhala,0.8951
8237,Sinhala,0.9566
8238,Sinhala,0.863
8239,Sinhala,0.8419
8240,Sinhala,0.9278
8241,Sinhala,0.9466
8242,Sinhala,0.8735
8243,Sinhala,0.832
8244,Sinhala,0.923
8245,Sinhala,0.903
8246,Sinhala,0.959
8247,Sinhala,0.9387
8248,Sinhala,0.7883
8249,Sinhala,0.8992
8250,Sinhala,0.902
8251,Sinhala,0.9413
8252,Sinhala,0.953
8253,Sinhala,0.8958
8254,Sinhala,0.9071
8255,Sinhala,0.9176
8256,Sinhala,0.9237
8257,Sinhala,0.9212
8258,Sinhala,0.8668
8259,Sinhala,0.8996
8260,Sinhala,0.9233
8261,Sinhala,0.9553
8262,Sinhala,0.9493
8263,Sinhala,0.9383
8264,Sinhala,0.9193
8265,Sinhala,0.908
8266,Sinhala,0.9221
8267,Sinhala,0.9691
8268,Sinhala,0.9222
8269,Sinhala,0.9519
8270,Sinhala,0.9468
8271,Sinhala,0.9583
8272,Sinhala,0.9409
8273,Sinhala,0.9251
8274,Sinhala,0.8951
8275,Sinhala,0.9407
8276,Sinhala,0.8998
8277,Sinhala,0.9006
8278,Sinhala,0.9667
8279,Sinhala,0.9514
8280,Sinhala,0.9566
8281,Sinhala,0.9754
8282,Sinhala,0.9581
8283,Sinhala,0.8491
8284,Sinhala,0.8415
8285,Sinhala,0.9736
8286,Sinhala,0.9158
8287,Sinhala,0.8797
8288,Sinhala,0.9304
8289,Sinhala,0.9664
8290,Sinhala,0.9542
8291,Sinhala,0.944
8292,Sinhala,0.9017
8293,Sinhala,0.8454
8294,Sinhala,0.911
8295,Sinhala,0.9685
8296,Sinhala,0.8647
8297,Sinhala,0.9402
8298,Sinhala,0.9378
8299,Sinhala,0.9468
8300,Sinhala,0.9574
8301,Sinhala,0.9219
8302,Sinhala,0.9422
8303,Sinhala,0.9653
8304,Sinhala,0.911
8305,Sinhala,0.9021
8306,Sinhala,0.9507
8307,Sinhala,0.9216
8308,Sinhala,0.9063
8309,Sinhala,0.9288
8310,Sinhala,1.0
8311,Sinhala,0.9736
8312,Sinhala,0.9218
8313,Sinhala,0.941
8314,Sinhala,0.8746
8315,Sinhala,0.9876
8316,Sinhala,0.9779
8317,Sinhala,0.9495
8318,Sinhala,0.8755
8319,Sinhala,0.8016
8320,Sinhala,0.9512
8321,Sinhala,0.9241
8322,Sinhala,0.951
8323,Sinhala,0.9492
8324,Sinhala,0.9722
8325,Sinhala,0.9362
8326,Sinhala,0.8767
8327,Sinhala,0.9428
8328,Sinhala,0.9416
8329,Sinhala,0.949
8330,Sinhala,0.9387
8331,Sinhala,0.9305
8332,Sinhala,0.9604
8333,Sinhala,0.8335
8334,Sinhala,0.8174
8335,Sinhala,0.9249
8336,Sinhala,0.9088
8337,Sinhala,0.9528
8338,Sinhala,0.8907
8339,Sinhala,0.9015
8340,Sinhala,0.9054
8341,Sinhala,0.9126
8342,Sinhala,0.8324
8343,Sinhala,0.9577
8344,Sinhala,0.9352
8345,Sinhala,0.968
8346,Sinhala,0.9419
8347,Sinhala,0.9261
8348,Sinhala,0.8923
8349,Sinhala,0.9414
8350,Sinhala,0.9546
8351,Sinhala,0.8814
8352,Sinhala,0.903
8353,Sinhala,0.9493
8354,Sinhala,0.9668
8355,Sinhala,0.9145
8356,Sinhala,0.9289
8357,Sinhala,0.9262
8358,Sinhala,0.9178
8359,Sinhala,0.9626
8360,Sinhala,0.9237
8361,Sinhala,0.8678
8362,Sinhala,0.9337
8363,Sinhala,0.9226
8364,Sinhala,0.9511
8365,Sinhala,0.942
8366,Sinhala,0.9602
8367,Sinhala,0.8626
8368,Sinhala,0.9095
8369,Sinhala,0.9212
8370,Sinhala,0.8492
8371,Sinhala,0.9423
8372,Sinhala,0.8915
8373,Sinhala,0.9132
8374,Sinhala,0.9184
8375,Sinhala,0.9597
8376,Sinhala,0.8447
8377,Sinhala,0.879
8378,Sinhala,0.8792
8379,Sinhala,0.9589
8380,Sinhala,0.8137
8381,Sinhala,0.9443
8382,Sinhala,0.9248
8383,Sinhala,0.8701
8384,Sinhala,0.9495
8385,Sinhala,0.9432
8386,Sinhala,0.9293
8387,Sinhala,0.9182
8388,Sinhala,0.9225
8389,Sinhala,0.9129
8390,Sinhala,0.9482
8391,Sinhala,0.9306
8392,Sinhala,0.9388
8393,Sinhala,0.8359
8394,Sinhala,0.9372
8395,Sinhala,0.9376
8396,Sinhala,0.8981
8397,Sinhala,0.846
8398,Sinhala,0.937
8399,Sinhala,0.9406
8400,Sinhala,0.9421
8401,Sinhala,0.9422
8402,Sinhala,0.9237
8403,Sinhala,0.9761
8404,Sinhala,0.8602
8405,Sinhala,0.9199
8406,Sinhala,0.8563
8407,Sinhala,0.9486
8408,Sinhala,0.8579
8409,Sinhala,0.8364
8410,Sinhala,0.9093
8411,Sinhala,0.968
8412,Sinhala,0.9178
8413,Sinhala,0.9186
8414,Sinhala,0.918
8415,Sinhala,0.9406
8416,Sinhala,0.933
8417,Sinhala,0.9565
8418,Sinhala,0.9319
8419,Sinhala,0.9372
8420,Sinhala,0.963
8421,Sinhala,0.821
8422,Sinhala,0.9467
8423,Sinhala,0.9742
8424,Sinhala,0.9212
8425,Sinhala,0.9747
8426,Sinhala,0.9468
8427,Sinhala,0.9588
8428,Sinhala,0.9056
8429,Sinhala,0.9514
8430,Sinhala,0.9572
8431,Sinhala,0.9124
8432,Sinhala,0.8476
8433,Sinhala,0.9296
8434,Sinhala,0.8769
8435,Sinhala,0.9513
8436,Sinhala,0.9524
8437,Sinhala,0.9385
8438,Sinhala,0.9117
8439,Sinhala,0.9591
8440,Sinhala,0.7933
8441,Sinhala,0.8897
8442,Sinhala,0.9462
8443,Sinhala,0.952
8444,Sinhala,0.9366
8445,Sinhala,0.9515
8446,Sinhala,0.9072
8447,Sinhala,0.9014
8448,Sinhala,0.9369
8449,Sinhala,0.9251
8450,Sinhala,0.9218
8451,Sinhala,0.9427
8452,Sinhala,0.9161
8453,Sinhala,0.932
8454,Sinhala,0.9051
8455,Sinhala,0.8504
8456,Sinhala,0.9472
8457,Sinhala,0.9462
8458,Sinhala,0.955
8459,Sinhala,0.9657
8460,Sinhala,0.9053
8461,Sinhala,0.8472
8462,Sinhala,0.9468
8463,Sinhala,0.9466
8464,Sinhala,0.9484
8465,Sinhala,0.903
8466,Sinhala,0.9647
8467,Sinhala,0.9777
8468,Sinhala,0.9512
8469,Sinhala,0.8952
8470,Sinhala,0.9452
8471,Sinhala,0.9454
8472,Sinhala,0.9485
8473,Sinhala,0.9575
8474,Sinhala,0.9294
8475,Sinhala,0.9633
8476,Sinhala,1.0
8477,Sinhala,0.9383
8478,Sinhala,0.9121
8479,Sinhala,0.9207
8480,Sinhala,0.8859
8481,Sinhala,0.9102
8482,Sinhala,0.9103
8483,Sinhala,0.933
8484,Sinhala,0.9433
8485,Sinhala,0.8622
8486,Sinhala,0.8926
8487,Sinhala,0.9075
8488,Sinhala,0.9252
8489,Sinhala,0.9402
8490,Sinhala,0.901
8491,Sinhala,0.9233
8492,Sinhala,0.9088
8493,Sinhala,0.9323
8494,Sinhala,0.9019
8495,Sinhala,0.9362
8496,Sinhala,0.9167
8497,Sinhala,0.9214
8498,Sinhala,0.9603
8499,Sinhala,0.8402
8500,Sinhala,0.9713
8501,Sinhala,0.889
8502,Sinhala,0.8489
8503,Sinhala,0.8414
8504,Sinhala,0.7951
8505,Sinhala,0.9488
8506,Sinhala,0.9387
8507,Sinhala,0.8993
8508,Sinhala,0.9197
8509,Sinhala,0.9158
8510,Sinhala,0.9462
8511,Sinhala,0.9587
8512,Sinhala,1.0
8513,Sinhala,0.8928
8514,Sinhala,0.9134
8515,Sinhala,0.9685
8516,Sinhala,0.9141
8517,Sinhala,0.9282
8518,Sinhala,0.9634
8519,Sinhala,0.7562
8520,Sinhala,0.8968
8521,Sinhala,0.9089
8522,Sinhala,0.9236
8523,Sinhala,0.8995
8524,Sinhala,0.9316
8525,Sinhala,0.9092
8526,Sinhala,0.9071
8527,Sinhala,0.8407
8528,Sinhala,0.8734
8529,Sinhala,0.9532
8530,Sinhala,0.8915
8531,Sinhala,0.9507
8532,Sinhala,0.9448
8533,Sinhala,0.9179
8534,Sinhala,0.9071
8535,Sinhala,0.8704
8536,Sinhala,0.9625
8537,Sinhala,0.9657
8538,Sinhala,0.8943
8539,Sinhala,0.9338
8540,Sinhala,0.8936
8541,Sinhala,0.9524
8542,Sinhala,0.8969
8543,Sinhala,0.8749
8544,Sinhala,0.9128
8545,Sinhala,0.9564
8546,Sinhala,0.9239
8547,Sinhala,0.955
8548,Sinhala,0.9421
8549,Sinhala,0.9458
8550,Sinhala,0.9746
8551,Sinhala,0.9066
8552,Sinhala,0.9242
8553,Sinhala,0.8923
8554,Sinhala,0.8846
8555,Sinhala,0.9277
8556,Sinhala,0.9789
8557,Sinhala,0.8884
8558,Sinhala,0.8515
8559,Sinhala,0.9437
8560,Sinhala,0.9276
8561,Sinhala,0.9039
8562,Sinhala,0.9159
8563,Sinhala,0.9365
8564,Sinhala,0.9454
8565,Sinhala,0.9492
8566,Sinhala,0.9017
8567,Sinhala,0.9203
8568,Sinhala,0.9332
8569,Sinhala,0.8359
8570,Sinhala,0.9512
8571,Sinhala,0.8604
8572,Sinhala,0.9518
8573,Sinhala,0.9332
8574,Sinhala,0.9412
8575,Sinhala,0.952
8576,Sinhala,0.9129
8577,Sinhala,0.8775
8578,Sinhala,0.8789
8579,Sinhala,0.9447
8580,Sinhala,0.8811
8581,Sinhala,0.9132
8582,Sinhala,0.9303
8583,Sinhala,0.9328
8584,Sinhala,0.875
8585,Sinhala,0.9299
8586,Sinhala,0.8771
8587,Sinhala,0.9481
8588,Sinhala,0.967
8589,Sinhala,0.9063
8590,Sinhala,0.9266
8591,Sinhala,0.9384
8592,Sinhala,0.969
8593,Sinhala,0.9543
8594,Sinhala,0.8803
8595,Sinhala,0.9276
8596,Sinhala,0.9508
8597,Sinhala,0.7912
8598,Sinhala,0.9428
8599,Sinhala,0.9109
8600,Sinhala,0.9438
8601,Sinhala,0.9466
8602,Sinhala,0.9359
8603,Sinhala,0.8119
8604,Sinhala,0.949
8605,Sinhala,0.9093
8606,Sinhala,0.8932
8607,Sinhala,0.9421
8608,Sinhala,0.9132
8609,Sinhala,0.9189
8610,Sinhala,0.9556
8611,Sinhala,0.9528
8612,Sinhala,0.9253
8613,Sinhala,0.9377
8614,Sinhala,0.9043
8615,Sinhala,0.9253
8616,Sinhala,0.9384
8617,Sinhala,0.8992
8618,Sinhala,0.9428
8619,Sinhala,0.922
8620,Sinhala,0.8987
8621,Sinhala,0.9007
8622,Sinhala,0.9337
8623,Sinhala,0.9418
8624,Sinhala,0.8584
8625,Sinhala,0.9607
8626,Sinhala,0.925
8627,Sinhala,0.8377
8628,Sinhala,0.8705
8629,Sinhala,0.9114
8630,Sinhala,0.9263
8631,Sinhala,0.9038
8632,Sinhala,0.8643
8633,Sinhala,0.9526
8634,Sinhala,0.9505
8635,Sinhala,0.9398
8636,Sinhala,0.9197
8637,Sinhala,0.9207
8638,Sinhala,0.9575
8639,Sinhala,0.9625
8640,Sinhala,0.9626
8641,Sinhala,0.9521
8642,Sinhala,0.8904
8643,Sinhala,0.9648
8644,Sinhala,0.9337
8645,Sinhala,0.9105
8646,Sinhala,0.9333
8647,Sinhala,0.9321
8648,Sinhala,0.9374
8649,Sinhala,0.9299
8650,Sinhala,0.9528
8651,Sinhala,0.9419
8652,Sinhala,0.9216
8653,Sinhala,0.9274
8654,Sinhala,0.9169
8655,Sinhala,0.9688
8656,Sinhala,0.8895
8657,Sinhala,0.9565
8658,Sinhala,0.9748
8659,Sinhala,0.9429
8660,Sinhala,0.9167
8661,Sinhala,0.9607
8662,Sinhala,0.9555
8663,Sinhala,0.9379
8664,Sinhala,0.9119
8665,Sinhala,0.9164
8666,Sinhala,0.9331
8667,Sinhala,0.923
8668,Sinhala,0.9592
8669,Sinhala,0.7907
8670,Sinhala,0.874
8671,Sinhala,0.9577
8672,Sinhala,0.9313
8673,Sinhala,0.9565
8674,Sinhala,0.9642
8675,Sinhala,0.9262
8676,Sinhala,0.8027
8677,Sinhala,0.8988
8678,Sinhala,0.9431
8679,Sinhala,0.9513
8680,Sinhala,0.9076
8681,Sinhala,0.8961
8682,Sinhala,0.9254
8683,Sinhala,0.8764
8684,Sinhala,0.933
8685,Sinhala,0.9383
8686,Sinhala,0.9464
8687,Sinhala,0.9517
8688,Sinhala,0.9384
8689,Sinhala,0.8249
8690,Sinhala,0.9703
8691,Sinhala,0.9001
8692,Sinhala,0.9634
8693,Sinhala,0.9253
8694,Sinhala,0.9362
8695,Sinhala,0.9385
8696,Sinhala,0.9492
8697,Sinhala,0.9155
8698,Sinhala,0.9375
8699,Sinhala,0.9383
8700,Sinhala,0.9784
